"Class","Manufacturer","carline name","displ","cyl","trans","drv","bidx","cty","hwy","cmb","ucty","uhwy","ucmb","fl","G","T","S","2pv","2lv","4pv","4lv","hpv","hlv","fcost","eng dscr","trans dscr","vpc","cls"
"MIDSIZE CARS","CADILLAC","CTS"," 3.6",6,"Manual(M6)","R",123,17,27,20,18.5,34,23.2747,"R","","","","","",99,13,"","",1350," ","",4,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 5.7",8,"Manual(M6)","R",114,15,23,18,16.6318,29.2945,20.6482,"P","G","","","","",99,13,"","",1626," ","",2,"05"
"MIDSIZE CARS","CADILLAC","STS"," 3.6",6,"Auto(S5)","R",131,17,24,20,19.287,31.392,23.3364,"R","","","","","",104,13,"","",1350," ","CLKUP ",4,"05"
"MIDSIZE CARS","CADILLAC","STS"," 4.6",8,"Auto(S5)","R",124,17,26,20,18.4995,32.6958,22.9918,"P","","","","","",104,13,"","",1462," ","CLKUP ",4,"05"
"MIDSIZE CARS","CADILLAC","STS AWD"," 4.6",8,"Auto(S5)","4",129,16,22,18,17.6994,28.7986,21.4132,"P","G","","","","",104,13,"","",1626," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHEVROLET","CLASSIC"," 2.2",4,"Auto(L4)","F",121,25,34,28,27.6149,43.6063,33.0727,"R","","","","","",99,16,"","",964," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHEVROLET","EPICA"," 2.5",6,"Auto(A4)","F",1,20,28,23,22.5,35.4,26.9133,"R","","","","","",101,13,"","",1174," ","EMS ",2,"05"
"MIDSIZE CARS","CHEVROLET","MALIBU"," 2.2",4,"Auto(L4)","F",121,24,35,28,27.1,44.4,32.8619,"R","","","","","",101,15,"","",964," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHEVROLET","MALIBU"," 3.5",6,"Auto(L4)","F",128,22,32,26,24.9,41.3,30.3175,"R","","","","","",101,15,"","",1040," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHEVROLET","MONTE CARLO"," 3.4",6,"Auto(L4)","F",106,21,32,25,23.6,40.5,29.0561,"R","","","",96,16,"","","","",1080," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHEVROLET","MONTE CARLO"," 3.8",6,"Auto(L4)","F",105,19,28,22,20.7,36.3,25.6629,"P","","","S",96,16,"","","","",1331," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHEVROLET","MONTE CARLO"," 3.8",6,"Auto(L4)","F",102,20,30,24,22.2,38.9,27.5157,"R","","","",96,16,"","","","",1126," ","CLKUP ",2,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.4",4,"Auto(L4)","F",20,22,30,25,24.6,37.9,29.2132,"R","","","","","",94,16,"","",1080," ","CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1455,"E85 270","CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1455,"E85 270","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,23,23.4,35.2989,27.5843,"R","","","","","",94,16,"","",1174,"GAS 390","CLKUP ",4,"05"
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,23,23.4,35.2989,27.5843,"R","","","","","",94,16,"","",1174,"GAS 390","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.4",4,"Auto(L4)","F",20,22,30,25,24.6,37.9,29.2132,"R","","","","","",94,16,"","",1080," ","CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1455,"E85 270","CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",41,15,20,17,17.2,26,20.2904,"E","","","","","",94,16,"","",1455,"E85 270","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,23,23.4,35.2989,27.5843,"R","","","","","",94,16,"","",1174,"GAS 390","CLKUP ",4,"05"
"MIDSIZE CARS","DODGE","STRATUS 4-DR"," 2.7",6,"Auto(L4)","F",40,21,28,23,23.4,35.2989,27.5843,"R","","","","","",94,16,"","",1174,"GAS 390","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","FERRARI","FERRARI 612 SCAGLIETTI"," 5.7",12,"Manual(M6)","R",1,11,17,13,11.8,21.3,14.763,"P","G","","",105,6,"","","","",2249," ","",4,"05"
"MIDSIZE CARS","FERRARI","FERRARI 612 SCAGLIETTI"," 5.7",12,"Auto(S6)","R",1,10,17,12,11.3991,21.5499,14.4653,"P","G","","",105,6,"","","","",2437," ","3MODE ",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 2.4",4,"Auto(L5)","F",50,24,34,27,26.3641,43.3201,32.0005,"R","","","",91,13,103,14,"","",999," ","CLKUP ",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 2.4",4,"Manual(M5)","F",50,26,34,29,28.9914,43.5319,34.1199,"R","","","",91,13,103,14,"","",932," ","",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 3.0",6,"Auto(L5)","F",60,21,30,24,23.4385,38.4844,28.4424,"R","","","",91,13,103,14,"","",1126,"SOHC 4","CLKUP ",4,"05"
"MIDSIZE CARS","HONDA","ACCORD"," 3.0",6,"Manual(M6)","F",60,20,30,24,22.6,38.1,27.6646,"R","","","",91,13,103,14,"","",1126,"SOHC 4","",4,"05"
"MIDSIZE CARS","HYUNDAI","ELANTRA"," 2.0",4,"Auto(L4)","F",3,24,32,27,27.1,41.4,32.0875,"R","","","","","",95,13,95,20,999," ","CLKUP ",4,"05"
"MIDSIZE CARS","HYUNDAI","ELANTRA"," 2.0",4,"Manual(M5)","F",3,27,34,30,29.7459,43.5963,34.7079,"R","","","","","",95,13,95,20,899," ","",4,"05"
"MIDSIZE CARS","HYUNDAI","SONATA"," 2.4",4,"Auto(L4)","F",6,22,30,25,24,38.4,28.8722,"R","","","","","",100,13,"","",1080," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","HYUNDAI","SONATA"," 2.4",4,"Manual(M5)","F",6,22,30,25,24.9,39.1,29.7643,"R","","","","","",100,13,"","",1080," ","",4,"05"
"MIDSIZE CARS","HYUNDAI","SONATA"," 2.7",6,"Auto(L4)","F",7,19,27,22,21.6,35.2,26.1458,"R","","","","","",100,13,"","",1228," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","HYUNDAI","SONATA"," 2.7",6,"Manual(M5)","F",7,20,27,23,22.4,34.7,26.6511,"R","","","","","",100,13,"","",1174," ","",4,"05"
"MIDSIZE CARS","HYUNDAI","XG350"," 3.5",6,"Auto(L5)","F",8,18,26,21,19.9,33.3,24.3003,"R","","","","","",103,15,"","",1285," ","CLKUP ",4,"05"
"MIDSIZE CARS","INFINITI","Q45"," 4.5",8,"Auto(S5)","R",31,17,23,20,19.4092,30.1121,23.1047,"P","","","","","",102,14,"","",1462," ","CLKUP ",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE 3.0 LITRE"," 3.0",6,"Auto(L6)","R",301,18,26,21,20.1995,33.4997,24.5934,"P","","","","","",98,12,"","",1392," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE 3.0 LITRE"," 3.0",6,"Manual(M5)","R",302,18,26,21,20,33.2,24.358,"P","","","","","",98,12,"","",1392," ","",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE 4.2 LITRE"," 4.2",8,"Auto(L6)","R",90,18,28,22,20.4499,35.4997,25.2709,"P","","","","","",98,12,"","",1331," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE R"," 4.2",8,"Auto(L6)","R",95,17,24,20,19.2488,31.2499,23.2703,"P","","","S","","",98,12,"","",1462," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR X-TYPE SPORT BRAKE"," 2.5",6,"Auto(L5)","4",408,19,26,22,20.8995,33.6988,25.208,"P","","","","","",90,24,"","",1331," ","EMS 2MODE CLKUP",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR X-TYPE SPORT BRAKE"," 2.5",6,"Manual(M5)","4",407,19,27,22,21.5,34.9,25.9906,"P","","","","","",90,24,"","",1331," ","EMS ",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR X-TYPE SPORT BRAKE"," 3.0",6,"Auto(L5)","4",406,18,24,20,19.7995,31.3,23.7217,"P","","","","","",90,24,"","",1462," ","EMS 2MODE CLKUP",4,"05"
"MIDSIZE CARS","JAGUAR","JAGUAR X-TYPE SPORT BRAKE"," 3.0",6,"Manual(M5)","4",405,18,27,21,20.4,34.3,24.9499,"P","","","","","",90,24,"","",1392," ","EMS ",4,"05"
"MIDSIZE CARS","KIA","KIA OPTIMA"," 2.4",4,"Auto(L4)","F",6,22,30,25,24.2,38.5,29.0566,"R","","","","","",100,13,"","",1080," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","KIA","KIA OPTIMA"," 2.4",4,"Manual(M5)","F",6,23,30,25,25.1,38.4,29.7344,"R","","","","","",100,13,"","",1080," ","",4,"05"
"MIDSIZE CARS","KIA","KIA OPTIMA"," 2.7",6,"Auto(L4)","F",7,20,27,23,22.6,35.1,26.913,"R","","","","","",100,13,"","",1174," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","KIA","KIA OPTIMA"," 2.7",6,"Manual(M5)","F",7,20,28,23,22.6,35.6,27.044,"R","","","","","",100,13,"","",1174," ","",4,"05"
"MIDSIZE CARS","KIA","KIA SPECTRA"," 2.0",4,"Auto(L4)","F",3,24,34,28,26.7501,43.4688,32.3489,"R","","","","","",97,12,98,18,964," ","CLKUP ",4,"05"
"MIDSIZE CARS","KIA","KIA SPECTRA"," 2.0",4,"Manual(M5)","F",3,25,33,28,27.4,41.7,32.3998,"R","","","","","",97,12,98,18,964," ","",4,"05"
"MIDSIZE CARS","LEXUS","ES 330"," 3.3",6,"Auto(L5)","F",13,21,29,24,22.8,37.8,27.7565,"R","","","","","",96,15,"","",1126," ","CLKUP ",4,"05"
"MIDSIZE CARS","LEXUS","GS 300/GS 430"," 3.0",6,"Auto(S5)","R",16,18,25,21,19.9726,31.8922,24.0109,"P","","","","","",100,15,"","",1392," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","LEXUS","GS 300/GS 430"," 4.3",8,"Auto(L5)","R",19,18,23,20,19.4718,29.9479,23.1096,"P","","","","","",100,15,"","",1462," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","LS"," 3.0",6,"Auto(L5)","R",400,20,26,22,21.7,33.8,25.867,"P","","","","","",102,13,"","",1331," ","CLKUP ",4,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","LS"," 3.0",6,"Auto(S5)","R",406,20,26,22,21.7,33.8,25.867,"P","","","","","",102,13,"","",1331," ","CLKUP ",4,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","LS"," 3.9",8,"Auto(L5)","R",407,18,24,20,19.7,30.8,23.5133,"P","","","","","",102,13,"","",1462," ","CLKUP ",4,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","LS"," 3.9",8,"Auto(S5)","R",408,17,24,20,19.3468,31.1,23.3111,"P","","","","","",102,13,"","",1462," ","CLKUP ",4,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","SABLE"," 3.0",6,"Auto(L4)","F",300,20,27,23,22.1,34.6,26.3903,"R","","","","","",102,16,"","",1174,"2V","CLKUP ",2,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","SABLE"," 3.0",6,"Auto(L4)","F",302,20,27,23,22.2,34.6,26.4686,"R","","","","","",102,16,"","",1174,"4V","CLKUP ",4,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","SABLE"," 3.0",6,"Auto(L4)","F",305,15,20,17,16.3,26,19.5886,"E","","","","","",102,16,"","",1455,"RNG=310","CLKUP ",2,"05"
"MIDSIZE CARS","LINCOLN-MERCURY","SABLE"," 3.0",6,"Auto(L4)","F",303,19,27,22,21.6,34.6,25.9951,"R","","","","","",102,16,"","",1228,"RNG=390","CLKUP ",2,"05"
"MIDSIZE CARS","MAZDA","MAZDA 6"," 2.3",4,"Manual(M5)","F",7,23,31,26,26.0349,39.8387,30.8442,"R","","","","","",96,15,96,22,1040," ","",4,"05"
"MIDSIZE CARS","MAZDA","MAZDA 6"," 2.3",4,"Auto(S4)","F",7,23,28,25,25.0942,36.5461,29.2136,"R","","","","","",96,15,96,22,1080," ","DC/FW",4,"05"
"MIDSIZE CARS","MAZDA","MAZDA 6"," 3.0",6,"Manual(M5)","F",8,19,26,22,21.2925,33.9386,25.582,"R","","","","","",96,15,96,22,1228," ","",4,"05"
"MIDSIZE CARS","MAZDA","MAZDA 6"," 3.0",6,"Auto(S6)","F",8,20,27,22,21.7672,34.823,26.185,"R","","","","","",96,15,96,22,1228," ","DC/FW",4,"05"
"MIDSIZE CARS","MERCEDES-BENZ","E320"," 3.2",6,"Auto(L5)","R",50,20,28,23,22,35.6,26.5672,"P","","","","","",97,14,"","",1272," ","EMS 2MODE CLKUP",3,"05"
"MIDSIZE CARS","MERCEDES-BENZ","E320 4MATIC"," 3.2",6,"Auto(L5)","4",306,19,25,21,21,31.8,24.7884,"P","","","","","",97,14,"","",1392," ","EMS 2MODE CLKUP",3,"05"
"MIDSIZE CARS","MERCEDES-BENZ","E320 CDI"," 3.2",6,"Auto(L5)","R",1,27,37,30,29.5,47.1,35.4632,"D","","T","","","",97,14,"","",774," ","EMS 2MODE CLKUP",4,"05"
"MIDSIZE CARS","MERCEDES-BENZ","E500"," 5.0",8,"Auto(L7)","R",44,17,25,20,18.7,31.7,22.9319,"P","","","","","",97,14,"","",1462," ","EMS 2MODE CLKUP",3,"05"
"MIDSIZE CARS","MERCEDES-BENZ","E500 4MATIC"," 5.0",8,"Auto(L5)","4",41,16,20,18,17.8,26.1,20.7726,"P","G","","","","",97,14,"","",1626," ","EMS 2MODE CLKUP",3,"05"
"MIDSIZE CARS","MERCEDES-BENZ","E55 AMG"," 5.4",8,"Auto(S5)","R",7,14,21,17,15.7842,26.9499,19.4014,"P","G","","S","","",97,14,"","",1720," ","EMS 2MODE CLKUP",3,"05"
"MIDSIZE CARS","MITSUBISHI","DIAMANTE SEDAN"," 3.5",6,"Auto(L4)","F",50,17,25,20,18.9,32.1,23.1915,"P","","","","","",96,14,"","",1462,"SOHC","CMODE CLKUP ",4,"05"
"MIDSIZE CARS","MITSUBISHI","GALANT"," 2.4",4,"Auto(L4)","F",31,23,30,25,25.3423,38.0843,29.834,"R","","","","","",101,13,"","",1080,"SOHC","CMODE CLKUP ",4,"05"
"MIDSIZE CARS","MITSUBISHI","GALANT"," 3.8",6,"Auto(S4)","F",32,19,27,21,20.6177,34.158,25.094,"P","","","","","",101,13,"","",1392,"SOHC","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","NISSAN","ALTIMA"," 2.5",4,"Auto(L4)","F",12,23,29,26,26.0375,37.7502,30.2628,"R","","","","","",103,16,"","",1040," ","CLKUP ",4,"05"
"MIDSIZE CARS","NISSAN","ALTIMA"," 2.5",4,"Manual(M5)","F",12,24,31,27,26.6,40.2,31.3768,"R","","","","","",103,16,"","",999," ","",4,"05"
"MIDSIZE CARS","NISSAN","ALTIMA"," 3.5",6,"Manual(M5)","F",21,21,27,24,23.8,34.8,27.7467,"R","","","","","",103,16,"","",1126," ","",4,"05"
"MIDSIZE CARS","NISSAN","ALTIMA"," 3.5",6,"Manual(M6)","F",29,20,28,23,22.2,36.2,26.8776,"R","","","","","",103,16,"","",1174," ","",4,"05"
"MIDSIZE CARS","NISSAN","ALTIMA"," 3.5",6,"Auto(S5)","F",21,20,30,24,22.6,38.7,27.8054,"R","","","","","",103,16,"","",1126," ","CLKUP ",4,"05"
"MIDSIZE CARS","NISSAN","MAXIMA"," 3.5",6,"Manual(M6)","F",22,20,29,24,22.6,37.7,27.569,"R","","","","","",104,16,"","",1126," ","",4,"05"
"MIDSIZE CARS","NISSAN","MAXIMA"," 3.5",6,"Auto(S5)","F",22,20,28,23,22.2,36.5,26.9516,"R","","","","","",104,16,"","",1174," ","CLKUP ",4,"05"
"MIDSIZE CARS","PONTIAC","GRAND PRIX"," 3.8",6,"Auto(L4)","F",105,19,28,22,20.7,36.3,25.6629,"P","","","S","","",97,16,"","",1331," ","CLKUP ",2,"05"
"MIDSIZE CARS","PONTIAC","GRAND PRIX"," 3.8",6,"Auto(L4)","F",102,20,30,23,22.0747,38.2058,27.2526,"R","","","","","",97,16,"","",1174," ","CLKUP ",2,"05"
"MIDSIZE CARS","PONTIAC","GRAND PRIX"," 3.8",6,"Auto(S4)","F",107,18,27,21,20.0349,34.1053,24.6023,"P","","","S","","",97,16,"","",1392," ","CLKUP ",2,"05"
"MIDSIZE CARS","ROLLS-ROYCE","PHANTOM"," 6.7",12,"Auto(S6)","R",67,12,19,15,13.7238,23.8,16.9538,"P","G","","","","",103,14,"","",1951," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","SAAB","SAAB 9-5"," 2.3",4,"Manual(M5)","F",140,20,30,23,22.1079,38.642,27.3797,"P","","T","","","",96,16,"","",1272," ","",4,"05"
"MIDSIZE CARS","SAAB","SAAB 9-5"," 2.3",4,"Auto(S5)","F",139,19,28,22,21.0232,36.4234,25.9631,"P","","T","","","",96,16,"","",1331," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","SATURN","L300"," 3.0",6,"Auto(L4)","F",117,21,28,23,22.9,35.9,27.3581,"R","","","","","",97,18,"","",1174," ","CLKUP ",4,"05"
"MIDSIZE CARS","SUZUKI","VERONA"," 2.5",6,"Auto(A4)","F",1,20,28,23,22.5,35.4,26.9133,"R","","","","","",101,13,"","",1174," ","EMS ",2,"05"
"MIDSIZE CARS","TOYOTA","CAMRY"," 2.4",4,"Auto(L5)","F",11,24,34,28,26.9016,43.4403,32.4634,"R","","","","","",102,17,"","",964," ","CLKUP ",4,"05"
"MIDSIZE CARS","TOYOTA","CAMRY"," 2.4",4,"Manual(M5)","F",11,24,33,27,26.6,42.5,31.9847,"R","","","","","",102,17,"","",999," ","",4,"05"
"MIDSIZE CARS","TOYOTA","CAMRY"," 3.0",6,"Auto(L5)","F",12,20,28,23,22.5,36.2,27.1184,"R","","","","","",102,17,"","",1174," ","CLKUP ",4,"05"
"MIDSIZE CARS","TOYOTA","CAMRY"," 3.3",6,"Auto(L5)","F",13,21,29,24,22.8,37.8,27.7565,"R","","","","","",102,17,"","",1126," ","CLKUP ",4,"05"
"MIDSIZE CARS","TOYOTA","PRIUS"," 1.5",4,"Auto(AV)","F",7,60,51,55,66.6,64.8,65.7778,"R","","","","","","","",96,16,491,"HEV","",4,"05"
"MIDSIZE CARS","VOLKSWAGEN","PASSAT"," 1.8",4,"Manual(M5)","F",2,22,31,25,24.4,39.7,29.5194,"P","","T","","","",95,15,"","",1170," ","",5,"05"
"MIDSIZE CARS","VOLKSWAGEN","PASSAT"," 1.8",4,"Auto(S5)","F",2,21,30,25,23.8,38.9,28.8373,"P","","T","","","",95,15,"","",1170," ","2MODE CLKUP ",5,"05"
"MIDSIZE CARS","VOLKSWAGEN","PASSAT"," 2.0",4,"Auto(S5)","F",39,27,38,31,29.9,48.4,36.1113,"D","","T","","","",95,15,"","",751," ","3MODE CLKUP ",2,"05"
"MIDSIZE CARS","VOLKSWAGEN","PASSAT"," 2.8",6,"Manual(M5)","F",6,20,28,23,21.9,36.1,26.6102,"P","","","","","",95,15,"","",1272," ","",5,"05"
"MIDSIZE CARS","VOLKSWAGEN","PASSAT"," 2.8",6,"Auto(S5)","F",6,19,27,22,21.5,34.5,25.8901,"P","","","","","",95,15,"","",1331," ","2MODE CLKUP ",5,"05"
"MIDSIZE CARS","VOLVO","S80 AWD"," 2.5",5,"Auto(L5)","4",3,19,26,22,21.3,33.2,25.3963,"P","","T","","","",99,15,"","",1331," ","CLKUP ",4,"05"
"MIDSIZE CARS","VOLVO","S80 FWD"," 2.5",5,"Auto(L5)","F",3,21,30,24,23.2,38,28.1302,"P","","T","","","",99,15,"","",1220," ","CLKUP ",4,"05"
"MIDSIZE CARS","VOLVO","S80 FWD"," 2.9",6,"Auto(S4)","F",6,18,26,21,20.294,33.6827,24.7148,"P","","T","","","",99,15,"","",1392," ","2MODE CLKUP ",4,"05"
"LARGE CARS","AUDI","A8 L"," 4.2",8,"Auto(S6)","4",10,18,24,20,19.4975,31.1008,23.4314,"P","","","","","",107,15,"","",1462," ","3MODE CLKUP ",5,"06"
"LARGE CARS","AUDI","A8 L"," 6.0",12,"Auto(S6)","4",18,15,21,17,16.3,26.3,19.6647,"P","G","","","","",107,15,"","",1720," ","3MODE CLKUP ",5,"06"
"LARGE CARS","BENTLEY","BENTLEY ARNAGE LWB"," 6.8",8,"Auto(L4)","R",1,10,14,12,11.4,18.5499,13.7922,"P","G","T","","","",111,13,"","",2437," ","EMS 2MODE CLKUP",2,"06"
"LARGE CARS","BMW","745I"," 4.4",8,"Auto(S6)","R",44,18,26,21,20,33.5,24.4303,"P","","","","","",104,18,"","",1392," ","3MODE CLKUP ",4,"06"
"LARGE CARS","BMW","745LI"," 4.4",8,"Auto(S6)","R",44,18,26,21,20,33.5,24.4303,"P","","","","","",105,18,"","",1392," ","3MODE CLKUP ",4,"06"
"LARGE CARS","BMW","760I"," 6.0",12,"Auto(S6)","R",60,15,23,17,16.2814,28.9089,20.2646,"P","G","","","","",104,18,"","",1720," ","3MODE CLKUP ",4,"06"
"LARGE CARS","BMW","760LI"," 6.0",12,"Auto(S6)","R",60,15,23,17,16.2814,28.9089,20.2646,"P","G","","","","",105,18,"","",1720," ","3MODE CLKUP ",4,"06"
"LARGE CARS","BUICK","LESABRE"," 3.8",6,"Auto(L4)","F",102,20,29,23,22,37.8,27.0968,"R","","","","","",107,18,"","",1174," ","CLKUP ",2,"06"
"LARGE CARS","BUICK","PARK AVENUE"," 3.8",6,"Auto(L4)","F",105,19,28,22,20.7,36.3,25.6629,"P","","","S","","",111,19,"","",1331," ","CLKUP ",2,"06"
"LARGE CARS","BUICK","PARK AVENUE"," 3.8",6,"Auto(L4)","F",102,20,29,23,22,37.8,27.0968,"R","","","","","",111,19,"","",1174," ","CLKUP ",2,"06"
"LARGE CARS","CADILLAC","ARMORED DEVILLE"," 4.6",8,"Auto(L4)","F",113,14,20,16,15.7183,25.3807,18.9677,"R","G","","","","","","","","",1688,"275HP","CLKUP ",4,"06"
"LARGE CARS","CADILLAC","DEVILLE"," 4.6",8,"Auto(L4)","F",113,17,24,19,19.6,33.9,24.1922,"R","","","","","",108,19,"","",1420,"275HP","CLKUP ",4,"06"
"LARGE CARS","CADILLAC","DEVILLE"," 4.6",8,"Auto(L4)","F",115,18,26,21,19.6,33.9,24.1922,"R","","","","","",108,19,"","",1285,"300HP","CLKUP ",4,"06"
"LARGE CARS","CADILLAC","FUNERAL COACH/HEARSE"," 4.6",8,"Auto(L4)","F",113,14,20,16,15.7183,25.3807,18.9677,"R","G","","","","","","","","",1688,"275HP","CLKUP ",4,"06"
"LARGE CARS","CADILLAC","LIMOUSINE"," 4.6",8,"Auto(L4)","F",113,15,21,17,16.6,27.2,20.1302,"R","G","","","","","","","","",1588,"275HP","CLKUP ",4,"06"
"LARGE CARS","CHEVROLET","IMPALA"," 3.4",6,"Auto(L4)","F",106,21,32,25,23.6,40.5,29.0561,"R","","","","","",105,18,"","",1080," ","CLKUP ",2,"06"
"LARGE CARS","CHEVROLET","IMPALA"," 3.8",6,"Auto(L4)","F",105,19,28,22,20.7,36.3,25.6629,"P","","","S","","",105,18,"","",1331," ","CLKUP ",2,"06"
"LARGE CARS","CHEVROLET","IMPALA"," 3.8",6,"Auto(L4)","F",102,20,30,23,22.0259,37.9399,27.1507,"R","","","","","",105,18,"","",1174," ","CLKUP ",2,"06"
"LARGE CARS","CHEVROLET","MALIBU MAXX"," 3.5",6,"Auto(L4)","F",128,22,30,25,24.9,41.3,30.3175,"R","","","","","","","",106,23,1080," ","CLKUP ",2,"06"
"LARGE CARS","CHRYSLER","300C AWD"," 3.5",6,"Auto(L5)","4",320,17,24,20,18.8,30.8,22.7969,"R","","","","","",103,24,"","",1350," ","CMODE ",4,"06"
"LARGE CARS","CHRYSLER","300C AWD"," 5.7",8,"Auto(L5)","4",330,17,24,20,19.2,30.6,23.0671,"R","","","","","",103,24,"","",1350," ","CMODE ",1,"06"
"LARGE CARS","CHRYSLER","300C/SRT-8"," 2.7",6,"Auto(L4)","R",400,21,28,24,23.1,35.8989,27.5143,"R","","","","","",103,24,"","",1126," ","CMODE ",4,"06"
"LARGE CARS","CHRYSLER","300C/SRT-8"," 3.5",6,"Auto(L4)","R",410,19,27,22,21.5,34.2,25.8136,"R","","","","","",103,24,"","",1228," ","CMODE ",4,"06"
"LARGE CARS","CHRYSLER","300C/SRT-8"," 5.7",8,"Auto(L5)","R",420,17,25,20,18.7979,31.4992,22.9649,"R","","","","","",103,24,"","",1350," ","CMODE ",1,"06"
"LARGE CARS","FORD","CROWN VICTORIA"," 4.6",8,"Auto(L4)","R",325,18,25,21,19.8831,32.0675,23.9839,"R","","","","","",111,21,"","",1285," ","CLKUP ",2,"06"
"LARGE CARS","FORD","FIVE HUNDRED AWD"," 3.0",6,"Auto(AV)","4",315,19,26,21,21.1499,32.6972,25.1462,"R","","","","","",108,21,"","",1285," ","VMODE CLKUP ",4,"06"
"LARGE CARS","FORD","FIVE HUNDRED FWD"," 3.0",6,"Auto(AV)","F",316,20,27,23,22,35.2,26.4662,"R","","","","","",108,21,"","",1174," ","VMODE CLKUP ",4,"06"
"LARGE CARS","FORD","FIVE HUNDRED FWD"," 3.0",6,"Auto(L6)","F",314,21,29,24,23.4,37,28.0376,"R","","","","","",108,21,"","",1126," ","CLKUP ",4,"06"
"LARGE CARS","FORD","TAURUS"," 3.0",6,"Auto(L4)","F",275,20,27,23,22.1,34.6,26.3903,"R","","","","","",105,17,"","",1174,"2V","CLKUP ",2,"06"
"LARGE CARS","FORD","TAURUS"," 3.0",6,"Auto(L4)","F",277,20,27,23,22.2,34.6,26.4686,"R","","","","","",105,17,"","",1174,"4V","CLKUP ",4,"06"
"LARGE CARS","FORD","TAURUS"," 3.0",6,"Auto(L4)","F",289,15,20,17,16.3,26,19.5886,"E","","","","","",105,17,"","",1455,"RNG=310","CLKUP ",2,"06"
"LARGE CARS","FORD","TAURUS"," 3.0",6,"Auto(L4)","F",287,19,27,22,21.6,34.6,25.9951,"R","","","","","",105,17,"","",1228,"RNG=390","CLKUP ",2,"06"
"LARGE CARS","JAGUAR","JAGUAR SUPER V8"," 4.2",8,"Auto(L6)","R",51,17,24,20,19.2488,31.2499,23.2703,"P","","","S","","",107,15,"","",1462," ","2MODE CLKUP ",4,"06"
"LARGE CARS","JAGUAR","JAGUAR VDP LWB"," 4.2",8,"Auto(L6)","R",36,18,27,21,19.6995,34.4988,24.412,"P","","","","","",107,15,"","",1392," ","2MODE CLKUP ",4,"06"
