"Class","Manufacturer","carline name","displ","cyl","trans","drv","bidx","cty","hwy","cmb","ucty","uhwy","ucmb","fl","G","T","S","2pv","2lv","4pv","4lv","hpv","hlv","fcost","eng dscr","trans dscr","vpc","cls"
"SPEC PURP VEH - S.U.V. - 2WD","CADILLAC","ESCALADE 2WD"," 5.3",8,"Auto(L4)","R",825,14,18,16,16.1,23,18.6127,"R","","","","","","","","","",1312," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CADILLAC","SRX 2WD"," 3.6",6,"Auto(L5)","R",137,16,23,19,18.0994,29.6459,21.9457,"P","","","","","","","","","",1262," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CADILLAC","SRX 2WD"," 4.6",8,"Auto(L5)","R",131,15,21,17,16.7463,26.3864,20.0412,"P","","","","","","","","","",1411," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","BLAZER 2WD"," 4.3",6,"Auto(L4)","R",813,16,21,18,17.9,26.8,21.045,"R","","","","","","","","","",1168," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","BLAZER 2WD"," 4.3",6,"Manual(M5)","R",811,15,21,17,16.9,26.6,20.2177,"R","","","","","","","","","",1235," ","SIL ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 AVALANCHE 2WD"," 5.3",8,"Auto(L4)","R",825,15,20,17,17,25.1,19.8881,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 AVALANCHE 2WD"," 5.3",8,"Auto(L4)","R",802,10,14,12,11.6,17.4,13.6471,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 AVALANCHE 2WD"," 5.3",8,"Auto(L4)","R",803,14,18,15,15.4,23.1,18.1176,"R","","","","","","","","","",1401,"410/520","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 SUBURBAN 2WD"," 5.3",8,"Auto(L4)","R",825,15,20,17,17,25.1,19.8881,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 SUBURBAN 2WD"," 5.3",8,"Auto(L4)","R",802,10,14,12,11.6,17.4,13.6471,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 SUBURBAN 2WD"," 5.3",8,"Auto(L4)","R",803,14,18,15,15.4,23.1,18.1176,"R","","","","","","","","","",1401,"410/520","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 TAHOE 2WD"," 4.8",8,"Auto(L4)","R",810,16,19,17,17.3,24.3,19.8766,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 TAHOE 2WD"," 5.3",8,"Auto(L4)","R",825,14,18,16,16.1,23,18.6127,"R","","","","","","","","","",1312," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 TAHOE 2WD"," 5.3",8,"Auto(L4)","R",802,11,14,12,12,18,14.1176,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","C1500 TAHOE 2WD"," 5.3",8,"Auto(L4)","R",803,14,19,16,15.9,23.9,18.7197,"R","","","","","","","","","",1312,"410/520","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","TRACKER HARDTOP"," 2.5",6,"Auto(L4)","R",96,19,22,20,21,28.2,23.726,"R","","","","","","","","","",1050," ","2MODE 2LKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","TRACKER LT"," 2.5",6,"Auto(L4)","R",96,19,22,20,21,28.2,23.726,"R","","","","","","","","","",1050," ","2MODE 2LKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","TRAILBLAZER 2WD"," 4.2",6,"Auto(L4)","R",819,16,21,18,17.3,26.6,20.53,"R","","","","","","","","","",1168," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","TRAILBLAZER EXT 2WD"," 4.2",6,"Auto(L4)","R",829,15,19,16,16.2,24.4,19.0864,"R","","","","","","","","","",1312," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHEVROLET","TRAILBLAZER EXT 2WD"," 5.3",8,"Auto(L4)","R",825,16,19,17,17.5,24.6,20.1121,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHRYSLER","PACIFICA 2WD"," 3.5",6,"Auto(L4)","F",275,17,23,19,18.6499,29.526,22.3556,"R","","","","","","","","","",1105," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHRYSLER","PT CRUISER"," 2.4",4,"Auto(L4)","F",120,19,26,23,23,34.1,26.9473,"P","","T","","","","","","","",1044," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHRYSLER","PT CRUISER"," 2.4",4,"Auto(L4)","F",110,21,26,23,23.7,34.1,27.4701,"R","","","","","","","","","",914," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHRYSLER","PT CRUISER"," 2.4",4,"Manual(M5)","F",120,21,27,23,25.2,34.9,28.8024,"P","","T","","","","","","","",1044," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","CHRYSLER","PT CRUISER"," 2.4",4,"Manual(M5)","F",110,22,29,25,26.5499,36.6858,30.3195,"R","","","","","","","","","",840," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","DODGE","DURANGO 2WD"," 3.7",6,"Auto(L4)","R",150,16,21,18,17.7,26.9,20.9196,"R","","","","","","","","","",1168," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","DODGE","DURANGO 2WD"," 4.7",8,"Auto(L5)","R",191,14,19,16,15.4,23.9,18.3342,"R","","","","","","","","","",1312," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","DODGE","DURANGO 2WD"," 5.7",8,"Auto(L5)","R",235,14,19,16,15.1,24.1,18.1501,"R","","","","","","","","","",1312," ","CLKUP ",1,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","ESCAPE 2WD"," 2.0",4,"Manual(M5)","F",600,23,28,25,25.3,35.3,28.9964,"R","","","","","","","","","",840," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","ESCAPE 2WD"," 3.0",6,"Auto(L4)","F",606,19,25,21,21,32.5,24.9771,"R","","","","","","","","","",1000," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","EXPEDITION 2WD"," 4.6",8,"Auto(L4)","R",690,15,19,17,16.7,24.6,19.521,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","EXPEDITION 2WD"," 5.4",8,"Auto(L4)","R",695,13,17,15,14.7,22.4,17.39,"R","","","","","","","","","",1401," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","EXPLORER 2WD"," 4.6",8,"Auto(L5)","R",706,15,20,17,16.2753,25.0503,19.321,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","EXPLORER FFV 2WD"," 4.0",6,"Auto(L5)","R",722,12,16,13,12.8824,19.9287,15.3199,"E","","","","","","","","","",1730,"RNG=290","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","FORD","EXPLORER FFV 2WD"," 4.0",6,"Auto(L5)","R",723,16,21,18,17.5646,27.211,20.8984,"R","","","","","","","","","",1168,"RNG=410","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON 2WD"," 4.8",8,"Auto(L4)","R",810,16,19,17,17.3,24.3,19.8766,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON 2WD"," 5.3",8,"Auto(L4)","R",825,14,18,16,16.1,23,18.6127,"R","","","","","","","","","",1312," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON 2WD"," 5.3",8,"Auto(L4)","R",802,11,14,12,12,18,14.1176,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON 2WD"," 5.3",8,"Auto(L4)","R",803,14,19,16,15.9,23.9,18.7197,"R","","","","","","","","","",1312,"410/520","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON XL 2WD"," 5.3",8,"Auto(L4)","R",825,15,20,17,17,25.1,19.8881,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON XL 2WD"," 5.3",8,"Auto(L4)","R",802,10,14,12,11.6,17.4,13.6471,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","C1500 YUKON XL 2WD"," 5.3",8,"Auto(L4)","R",803,14,18,15,15.4,23.1,18.1176,"R","","","","","","","","","",1401,"410/520","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","ENVOY 2WD"," 4.2",6,"Auto(L4)","R",819,16,21,18,17.3,26.6,20.53,"R","","","","","","","","","",1168," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","ENVOY XL 2WD"," 4.2",6,"Auto(L4)","R",829,15,19,16,16.2,24.4,19.0864,"R","","","","","","","","","",1312," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","ENVOY XL 2WD"," 5.3",8,"Auto(L4)","R",825,16,19,17,17.5,24.6,20.1121,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","GMC","JIMMY 2WD"," 4.3",6,"Manual(M5)","R",811,15,21,17,16.9,26.6,20.2177,"R","","","","","","","","","",1235," ","SIL ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HONDA","CR-V 2WD"," 2.4",4,"Auto(L4)","F",110,23,29,25,25.2,36.8,29.3654,"R","","","","","","","","","",840," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HONDA","ELEMENT 2WD"," 2.4",4,"Auto(L4)","F",111,22,26,24,24.8,33.7,28.1448,"R","","","","","","","","","",876," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HONDA","ELEMENT 2WD"," 2.4",4,"Manual(M5)","F",110,21,26,23,23.5,32.9,26.9672,"R","","","","","","","","","",914," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HYUNDAI","SANTAFE 2WD"," 2.4",4,"Auto(L4)","F",6,20,27,23,22.0959,34.6767,26.4072,"R","","","","","",101,31,"","",914,"I4","2MODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HYUNDAI","SANTAFE 2WD"," 2.4",4,"Manual(M5)","F",6,20,27,23,22.4,34.3,26.5441,"R","","","","","",101,31,"","",914,"I4","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HYUNDAI","SANTAFE 2WD"," 2.7",6,"Auto(L4)","F",7,20,26,22,22.5472,33.2,26.3522,"R","","","","","",101,31,"","",956,"V6","2MODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","HYUNDAI","SANTAFE 2WD"," 3.5",6,"Auto(L5)","F",9,16,22,19,18.3193,28.2827,21.7705,"R","","","","","",101,31,"","",1105,"V6","CMODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","INFINITI","FX35 RWD"," 3.5",6,"Auto(S5)","R",96,17,23,19,18.7394,29.9786,22.5425,"R","","","","","","","","","",1105," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","INFINITI","QX56 2WD"," 5.6",8,"Auto(L5)","R",103,13,19,15,14.8,24.3,17.9596,"R","","","","","","","","","",1401," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","ASCENDER 2WD"," 4.2",6,"Auto(L4)","R",829,15,19,16,16.2,24.4,19.0864,"R","","","","","","","","","",1312," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","ASCENDER 2WD"," 5.3",8,"Auto(L4)","R",825,16,19,17,17.5,24.6,20.1121,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","ASCENDER 5-PASSENGER 2WD"," 4.2",6,"Auto(L4)","R",839,16,21,18,17.3,26.6,20.53,"R","","","","","","","","","",1168," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","AXIOM 2WD"," 3.5",6,"Auto(L4)","R",1,18,23,20,20.5,29.9,23.8781,"R","","","","","","","","","",1050,"V-6","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","RODEO 2WD"," 3.2",6,"Auto(L4)","R",5,18,23,20,19.5,29.4,22.9826,"R","","","","","","","","","",1050,"V-6","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","RODEO 2WD"," 3.2",6,"Manual(M5)","R",5,17,21,19,19.3,27,22.1415,"R","","","","","","","","","",1105,"V-6","SIL ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","ISUZU","RODEO 2WD"," 3.5",6,"Auto(L4)","R",3,18,23,20,20.5,29.9,23.8781,"R","","","","","","","","","",1050,"V-6","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","JEEP","GRAND CHEROKEE 2WD"," 4.0",6,"Auto(L4)","R",160,16,21,18,18,28.4,21.5514,"R","","","","","","","","","",1168," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","JEEP","GRAND CHEROKEE 2WD"," 4.7",8,"Auto(L5)","R",190,15,20,17,17.2067,26.354,20.3917,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","JEEP","LIBERTY 2WD/CHEROKEE 2WD"," 2.4",4,"Manual(M5)","R",140,19,24,21,21.3981,31,24.8637,"R","","","","","","","","","",1000," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","JEEP","LIBERTY 2WD/CHEROKEE 2WD"," 3.7",6,"Auto(L4)","R",150,17,22,19,18.9,29.3,22.4927,"R","","","","","","","","","",1105," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","JEEP","LIBERTY 2WD/CHEROKEE 2WD"," 3.7",6,"Manual(M5)","R",150,16,22,18,17.865,28.2468,21.4053,"R","","","","","","","","","",1168," ","",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","KIA","KIA SORENTO 2WD"," 3.5",6,"Auto(L4)","R",5,16,19,17,17.4,24.5,20.0094,"R","","","","","","","","","",1235," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","KIA","KIA SORENTO 2WD"," 3.5",6,"Manual(M5)","R",5,16,19,17,17.6,24.8,20.2449,"R","","","","","","","","","",1235," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","LEXUS","RX 330 2WD"," 3.3",6,"Auto(L5)","F",2,20,26,22,21.7829,32.8499,25.6754,"R","","","","","","","","","",956," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","LEXUS","RX 330 2WD"," 3.3",6,"Auto(S5)","F",2,20,26,22,21.7983,32.9023,25.7015,"R","","","","","","","","","",956," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","LINCOLN","AVIATOR 2WD"," 4.6",8,"Auto(L5)","R",653,13,18,15,14.7,23.2,17.6021,"P","","","","","","","","","",1601," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","LINCOLN","NAVIGATOR 2WD"," 5.4",8,"Auto(L4)","R",670,13,18,15,14.0993,22.6996,16.9972,"P","","","","","","","","","",1601," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MAZDA","TRIBUTE 2WD"," 2.0",4,"Manual(M5)","F",950,23,28,25,25.3,35.3,28.9964,"R","","","","","","","","","",840," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MAZDA","TRIBUTE 2WD"," 3.0",6,"Auto(L4)","F",956,19,25,21,21,32.5,24.9771,"R","","","","","","","","","",1000," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MERCURY","MOUNTAINEER 2WD"," 4.6",8,"Auto(L5)","R",652,15,20,17,16.2753,25.0503,19.321,"R","","","","","","","","","",1235," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MERCURY","MOUNTAINER FFV 2WD"," 4.0",6,"Auto(L5)","R",654,12,16,13,12.8824,19.9287,15.3199,"E","","","","","","","","","",1730,"RNG=290","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MERCURY","MOUNTAINER FFV 2WD"," 4.0",6,"Auto(L5)","R",655,16,21,18,17.5646,27.211,20.8984,"R","","","","","","","","","",1168,"RNG=410","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MITSUBISHI","ENDEAVOR"," 3.8",6,"Auto(S4)","F",110,17,23,20,19.2397,29.6187,22.8415,"P","","","","","","","","","",1200,"SOHC","CMODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MITSUBISHI","MONTERO SPORT 2WD"," 3.5",6,"Auto(L4)","R",94,17,20,18,18.8,26,21.4763,"R","","","","","","","","","",1168,"SOHC","CMODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MITSUBISHI","NATIVA 2WD(PUERTO RICO ONLY)"," 3.5",6,"Auto(L4)","R",94,17,20,18,18.8,26,21.4763,"R","","","","","","","","","",1168,"SOHC","CMODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","MITSUBISHI","OUTLANDER 2WD"," 2.4",4,"Auto(S4)","F",101,21,27,23,23.8,34.1,27.5439,"R","","","","","","","","","",914,"SOHC","2MODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","MURANO 2WD"," 3.5",6,"Auto(AV)","F",95,20,25,22,22.2,32.4,25.8641,"R","","","","","","","","","",956," ","VMODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","PATHFINDER 2WD"," 3.5",6,"Auto(L4)","R",93,16,21,18,17.9579,26.6192,21.0383,"R","","","","","","","","","",1168," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","PATHFINDER ARMADA 2WD"," 5.6",8,"Auto(L5)","R",102,13,19,16,14.9634,24.3679,18.1083,"R","","","","","","","","","",1312," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","XTERRA 2WD"," 2.4",4,"Manual(M5)","R",81,19,24,21,20.9,31.3,24.5744,"R","","","","","","","","","",1000," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","XTERRA V6-2WD"," 3.3",6,"Auto(L4)","R",92,15,19,17,16.9,24.2418,19.5666,"P","","T","S","","","","","","",1411," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","XTERRA V6-2WD"," 3.3",6,"Auto(L4)","R",91,17,21,18,18.6,27.1846,21.681,"R","","","","","","","","","",1168," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","NISSAN","XTERRA V6-2WD"," 3.3",6,"Manual(M5)","R",91,17,20,18,18.8446,25.9356,21.4884,"R","","","","","","","","","",1168," ","",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","OLDSMOBILE","BRAVADA 2WD"," 4.2",6,"Auto(L4)","R",819,16,21,18,17.3,26.6,20.53,"R","","","","","","","","","",1168," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","PONTIAC","AZTEK FWD"," 3.4",6,"Auto(L4)","F",110,19,26,22,21.2,34.1,25.5494,"R","","","","","","","","","",956," ","CLKUP ",2,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SATURN","VUE FWD"," 2.2",4,"Auto(AV)","F",117,22,28,24,24,35.6,28.1238,"R","","","","","","","","","",876," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SATURN","VUE FWD"," 2.2",4,"Manual(M5)","F",118,24,29,26,26.3,37,30.2346,"R","","","","","","","","","",808," ","SIL ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SATURN","VUE FWD"," 3.5",6,"Auto(L5)","F",126,20,28,23,22,35.3,26.4916,"R","","","","","","","","","",914," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SUZUKI","GRAND VITARA"," 2.5",6,"Auto(L4)","R",84,19,22,20,20.9,28.4,23.7187,"R","","","","","","","","","",1050," ","2MODE 2LKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SUZUKI","GRAND VITARA"," 2.5",6,"Manual(M5)","R",82,19,22,20,20.6,28.5,23.5358,"R","","","","","","","","","",1050," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SUZUKI","GRAND VITARA XL-7"," 2.7",6,"Auto(L5)","R",93,18,22,20,19.6,28.8,22.8905,"R","","","","","","","","","",1050," ","2MODE 2LKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SUZUKI","GRAND VITARA XL-7"," 2.7",6,"Manual(M5)","R",91,17,22,19,19.2,27.9,22.334,"R","","","","","","","","","",1105," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SUZUKI","VITARA 4-DOOR"," 2.5",6,"Auto(L4)","R",84,19,22,20,20.9,28.4,23.7187,"R","","","","","","","","","",1050," ","2MODE 2LKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","SUZUKI","VITARA 4-DOOR"," 2.5",6,"Manual(M5)","R",82,19,22,20,20.6,28.5,23.5358,"R","","","","","","","","","",1050," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","4RUNNER 2WD"," 4.0",6,"Auto(L4)","R",28,18,21,19,20.1,27.3,22.8067,"R","","","","","","","","","",1105," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","4RUNNER 2WD"," 4.7",8,"Auto(L5)","R",29,16,20,18,18.3,25.5,20.9636,"R","","","","","","","","","",1168," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","HIGHLANDER 2WD"," 2.4",4,"Auto(L4)","F",23,22,27,24,24.5,34.8,28.2645,"R","","","","","","","","","",876," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","HIGHLANDER 2WD"," 3.3",6,"Auto(L5)","F",24,19,25,21,21.4,31.5,25.0083,"R","","","","","","","","","",1000," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","RAV4 2WD"," 2.4",4,"Auto(L4)","F",22,24,29,26,27.1,37.2,30.8718,"R","","","","","","","","","",808," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","RAV4 2WD"," 2.4",4,"Manual(M5)","F",22,24,30,26,26.5499,38.3,30.8023,"R","","","","","","","","","",808," ","",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","TOYOTA","SEQUOIA 2WD"," 4.7",8,"Auto(L4)","R",31,14,18,16,15.6,22.8,18.184,"R","","","","","","","","","",1312," ","CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 2WD","VOLVO","XC 90 FWD"," 2.5",5,"Auto(S5)","F",7,18,24,21,20.4,31.2,24.164,"P","","T","","","","","",101,42,1142," ","2MODE CLKUP ",4,"22"
"SPEC PURP VEH - S.U.V. - 4WD","ACURA","MDX 4WD"," 3.5",6,"Auto(L5)","4",121,17,23,19,18.5,29.3,22.1788,"P","","","","","","","","","",1262," ","CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","AUDI","ALLROAD QUATTRO"," 2.7",6,"Manual(M6)","4",14,16,23,18,17.6,29.4,21.4795,"P","","T","","","","","","","",1334," ","",5,"23"
"SPEC PURP VEH - S.U.V. - 4WD","AUDI","ALLROAD QUATTRO"," 2.7",6,"Auto(S5)","4",14,16,22,19,18.3,28.2,21.7334,"P","","T","","","","","","","",1262," ","3MODE CLKUP ",5,"23"
"SPEC PURP VEH - S.U.V. - 4WD","AUDI","ALLROAD QUATTRO"," 4.2",8,"Auto(S5)","4",16,16,21,18,17.8,26.6,20.9134,"P","","","","","","","","","",1334," ","3MODE CLKUP ",5,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X3"," 2.5",6,"Manual(M6)","4",26,17,24,20,19.2,31.2,23.2186,"P","","","","","","","","","",1200," ","",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X3"," 2.5",6,"Auto(S5)","4",26,17,23,19,18.5,30.1,22.3814,"P","","","","","","","","","",1262," ","3MODE CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X3"," 3.0",6,"Manual(M6)","4",31,17,25,20,19,31.6,23.1546,"P","","","","","","","","","",1200," ","",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X3"," 3.0",6,"Auto(S5)","4",31,16,23,19,17.7,29.8,21.6572,"P","","","","","","","","","",1262," ","3MODE CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X5"," 3.0",6,"Manual(M6)","4",31,15,21,17,16.4,27.4,20.016,"P","","","","","","","","","",1411," ","",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X5"," 3.0",6,"Auto(S5)","4",31,16,21,18,17.5,26.7,20.7114,"P","","","","","","","","","",1334," ","3MODE CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BMW","X5"," 4.4",8,"Auto(S6)","4",45,16,22,18,17.7,28,21.2112,"P","","","","","","","","","",1334," ","3MODE CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BUICK","RAINIER AWD"," 4.2",6,"Auto(L4)","4",809,15,21,17,16.9027,26.4981,20.1933,"R","","","","","","","","","",1235," ","CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BUICK","RAINIER AWD"," 5.3",8,"Auto(L4)","4",805,15,18,16,16.4,23.5,18.9805,"R","","","","","","","","","",1312," ","CLKUP ",2,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BUICK","RENDEZVOUS AWD"," 3.4",6,"Auto(L4)","4",116,18,24,20,20.6,31.7,24.4531,"R","","","","","","","","","",1050," ","CLKUP ",2,"23"
"SPEC PURP VEH - S.U.V. - 4WD","BUICK","RENDEZVOUS AWD"," 3.6",6,"Auto(L4)","4",136,18,25,20,19.6601,32.5994,23.9353,"R","","","","","","","","","",1050," ","CLKUP ",4,"23"
"SPEC PURP VEH - S.U.V. - 4WD","CADILLAC","ESCALADE AWD"," 6.0",8,"Auto(L4)","4",806,13,17,15,14.6,21.9,17.1765,"R","","","","","","","","","",1401," ","CLKUP ",2,"23"
