Class,Manufacturer,carline name,displ,cyl,trans,drv,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA XL7,2.7,6,Manual(M5),R,18,20,19,19.6000,26.0000,22.0415,R,,,,,,,,,,1065,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,1.6,4,Auto(L4),R,25,27,26,27.3000,34.9000,30.2659,R,,,,,,,,,,780,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,1.6,4,Manual(M5),R,25,28,26,28.0499,35.6989,31.0430,R,,,,,,,,,,780,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,2.0,4,Auto(L4),R,23,25,24,25.3000,31.7000,27.8282,R,,,,,,,,,,844,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,2.0,4,Manual(M5),R,23,25,24,25.2000,32.1000,27.8986,R,,,,,,,,,,844,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR,2.0,4,Auto(L4),R,23,25,24,25.1000,31.8000,27.7290,R,,,,,,,,,,844,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR,2.0,4,Manual(M5),R,22,25,23,24.5000,31.6000,27.2558,R,,,,,,,,,,881,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,3.4,6,Auto(L4),R,17,20,19,19.3000,26.1000,21.8633,R,,,,,,,,,,1065,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2.0,4,Auto(L4),F,24,29,26,26.3000,37.0000,30.2346,R,,,,,,,,,,780,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2.0,4,Manual(M5),F,25,31,27,27.6000,39.4000,31.8991,R,,,,,,,,,,749,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,SEQUOIA 2WD,4.7,8,Auto(L4),R,14,18,15,15.3000,22.5000,17.8738,R,,,,,,,,,,1351,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 4WD,ACURA,MDX,3.5,6,Auto(L5),4,17,23,19,18.9789,29.3599,22.5700,P,,,,,,,,,,1223,SOHC-VTEC,,4,23
SPEC PURP VEH - S.U.V. - 4WD,AUDI,ALLROAD,2.7,6,Manual(M6),4,16,21,18,17.6000,26.7000,20.7883,P,,T,,,,,,,,1293,,CLKUP,5,23
SPEC PURP VEH - S.U.V. - 4WD,AUDI,ALLROAD,2.7,6,Auto(S5),4,15,21,17,16.9853,26.3476,20.2182,P,,T,,,,,,,,1367,,CLKUP,5,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,3.0,6,Manual(M5),R,15,20,17,16.7000,26.1000,19.9300,P,,,,,,,,,,1367,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,3.0,6,Auto(S5),R,15,20,17,17.1791,25.7491,20.2053,P,,,,,,,,,,1367,,3MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,4.4,8,Auto(S5),R,13,17,15,14.8329,22.2552,17.4521,P,,,,,,,,,,1551,,3MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Auto(L4),4,15,20,17,16.9000,25.4000,19.8962,R,,,,,,,,,,1191,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Manual(M5),4,15,18,16,16.3000,22.5000,18.6073,R,,,,,,,,,,1266,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,14,16,15,15.1000,21.0000,17.2854,R,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,4.8,8,Auto(L4),4,14,17,16,15.9000,22.2000,18.2277,R,,,,,,,,,,1266,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,14,17,15,15.5000,21.8000,17.8170,R,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD CONVERTIBLE,2.0,4,Auto(L4),4,23,25,24,25.2451,31.7987,27.8258,R,,,,,,,,,,844,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD CONVERTIBLE,2.0,4,Manual(M5),4,22,25,23,24.9984,31.7461,27.6423,R,,,,,,,,,,881,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2.0,4,Auto(L4),4,23,25,24,25.2896,31.8649,27.8783,R,,,,,,,,,,844,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2.0,4,Manual(M5),4,22,25,23,24.6000,32.0462,27.4726,R,,,,,,,,,,881,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER LT 4WD,2.5,6,Auto(L4),4,18,20,19,20.0000,26.1000,22.3507,R,,,,,,,,,,1065,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD,2.5,6,Auto(L4),R,18,20,19,20.1000,26.2000,22.4524,R,,,,,,,,,,1065,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD CONVERTIBLE,2.0,4,Auto(L4),4,22,25,23,24.3000,32.1000,27.2833,R,,,,,,,,,,881,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD CONVERTIBLE,2.0,4,Manual(M5),4,23,25,24,25.4000,32.4000,28.1354,R,,,,,,,,,,844,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L4),4,13,18,15,14.3000,22.6000,17.1312,R,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,5.9,8,Auto(L4),4,12,17,14,13.3000,21.6714,16.0984,R,,,,,,,,,,1446,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,ESCAPE 4WD,2.0,4,Manual(M5),4,22,26,24,24.7000,33.2000,27.9163,R,,,,,,,,,,844,2.0E-4,,4,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,ESCAPE 4WD,3.0,6,Auto(L4),4,18,24,20,19.5200,30.1487,23.2006,R,,,,,,,,,,1012,ES4SU30E4G,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,4.6,8,Auto(L4),4,14,18,16,15.5000,23.3000,18.2491,R,,,,,,,,,,1266,EP4SU46E46,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,5.4,8,Auto(L4),4,12,17,14,13.6000,21.2000,16.2160,R,,,,,,,,,,1446,EP4SU54E4G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4.0,6,Auto(L5),4,15,19,16,16.5228,24.3404,19.3143,R,,,,,,,,,,1266,EX4SU40E5G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,5.0,8,Auto(L4),4,14,19,16,15.6000,24.4000,18.6223,R,,,,,,,,,,1266,EX4SU50E4G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER SPORT 4WD,4.0,6,Auto(L5),4,15,19,17,17.0994,24.3499,19.7451,R,,,,,,,,,,1191,EX4SP40E5G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER SPORT 4WD,4.0,6,Manual(M5),4,16,19,17,17.8101,24.9197,20.4334,R,,,,,,,,,,1191,EX4SP40M5G,,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER USPS 4WD,4.0,6,Auto(L5),4,15,19,16,16.5228,24.3404,19.3143,R,,,,,,,,,,1266,EX4US40E5G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER USPS FFV 4WD,4.0,6,Auto(L5),4,15,19,16,16.3815,23.9174,19.0880,R,,,,,,,,,,1266,EX4UF40E5G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER USPS FFV 4WD,4.0,6,Auto(L5),4,11,14,12,12.2877,17.6619,14.2372,E,,,,,,,,,,1999,EX4UF40E5E,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Auto(L4),4,15,20,17,16.9000,25.4000,19.8962,R,,,,,,,,,,1191,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Manual(M5),4,15,18,16,16.3000,22.5000,18.6073,R,,,,,,,,,,1266,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,4.8,8,Auto(L4),4,14,17,15,15.2000,21.5000,17.5087,R,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,14,16,15,15.1000,21.0000,17.2854,R,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,6.0,8,Auto(L4),4,12,16,13,13.1000,20.6000,15.6668,R,,,,,,,,,,1557,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,14,16,15,15.1000,21.0000,17.2854,R,,,,,,,,,,1351,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,6.0,8,Auto(L4),4,12,16,13,13.1000,20.6000,15.6668,R,,,,,,,,,,1557,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V 4WD,2.0,4,Auto(L4),4,22,25,23,24.3000,31.6000,27.1192,R,,,,,,,,,,881,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V 4WD,2.0,4,Manual(M5),4,22,25,23,24.3000,31.5000,27.0860,R,,,,,,,,,,881,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PASSPORT 4WD,3.2,6,Auto(L4),4,16,20,18,18.0000,26.2000,20.9507,R,,,,,,,,,,1126,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PASSPORT 4WD,3.2,6,Manual(M5),4,17,20,18,18.8000,25.9000,21.4455,R,,,,,,,,,,1126,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,HYUNDAI,SANTAFE,2.7,6,Auto(L4),F,19,23,20,20.7000,29.7000,23.9684,R,,,,,,101,31,,,1012,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,INFINITI,QX4 4WD,3.5,6,Auto(L4),4,15,19,17,16.9000,23.8000,19.4356,R,,,,,,,,,,1191,,2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Auto(L4),4,16,20,18,18.0000,26.2000,20.9507,R,,,,,,,,,,1126,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO 4WD,3.2,6,Manual(M5),4,17,20,18,18.8000,25.9000,21.4455,R,,,,,,,,,,1126,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO SPORT 4WD,3.2,6,Auto(L4),4,16,20,18,18.1000,26.0000,20.9668,R,,,,,,,,,,1126,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,RODEO SPORT 4WD,3.2,6,Manual(M5),4,17,20,18,18.7000,25.8000,21.3431,R,,,,,,,,,,1126,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,TROOPER,3.5,6,Auto(L4),4,15,19,17,16.8000,24.2000,19.4806,R,,,,,,,,,,1191,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,TROOPER,3.5,6,Manual(M5),4,16,19,17,17.3000,23.9000,19.7549,R,,,,,,,,,,1191,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,ISUZU,VEHICROSS,3.5,6,Auto(L4),4,15,19,16,16.5000,24.0000,19.2000,R,,,,,,,,,,1266,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,CHEROKEE 4WD,4.0,6,Auto(L4),4,15,20,17,16.6674,25.3343,19.7002,R,,,,,,,,,,1191,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,CHEROKEE 4WD,4.0,6,Manual(M5),4,17,22,19,19.2000,28.1000,22.3914,R,,,,,,,,,,1065,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4.0,6,Auto(L4),4,16,20,18,17.5000,26.1000,20.5466,R,,,,,,,,,,1126,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,GRAND CHEROKEE 4WD,4.7,8,Auto(L5),4,14,19,16,15.7000,24.5000,18.7269,R,,,,,,,,,,1266,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,2.5,4,Auto(L3),4,16,18,17,17.8000,23.3000,19.9155,R,,,,,,,,,,1191,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,2.5,4,Manual(M5),4,19,20,19,20.7000,25.7000,22.6861,R,,,,,,,,,,1065,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,4.0,6,Auto(L3),4,15,17,16,16.6000,22.3000,18.7575,R,,,,,,,,,,1266,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,JEEP,WRANGLER 4WD,4.0,6,Manual(M5),4,16,19,17,17.4000,24.0000,19.8573,R,,,,,,,,,,1191,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SPORTAGE,2.0,4,Auto(L4),4,19,22,20,20.6000,27.6492,23.2697,R,,,,,,,,,,1012,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,KIA,KIA SPORTAGE,2.0,4,Manual(M5),4,20,22,21,22.1000,28.6000,24.6177,R,,,,,,,,,,964,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,LAND ROVER DISCOVERY SER II,4.0,8,Auto(L4),4,13,17,15,14.6751,21.4462,17.1054,P,,,,,,,,,,1551,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,RANGE ROVER,4.0,8,Auto(L4),4,13,17,15,14.6751,21.4462,17.1054,P,,,,,,,,,,1551,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LAND ROVER,RANGE ROVER,4.6,8,Auto(L4),4,12,15,13,13.2801,19.2393,15.4309,P,,,,,,,,,,1788,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,LEXUS,LX 470,4.7,8,Auto(L4),4,13,16,14,14.3122,20.1872,16.4690,R,,,,,,,,,,1446,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,LINCOLN,NAVIGATOR 4WD,5.4,8,Auto(L4),4,12,16,13,12.8000,20.2000,15.3266,P,,,,,,,,,,1788,NR4SU54E4G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MAZDA,TRIBUTE 4WD,2.0,4,Manual(M5),4,22,26,24,24.7000,33.2000,27.9163,R,,,,,,,,,,844,2.0E-4,,4,23
SPEC PURP VEH - S.U.V. - 4WD,MAZDA,TRIBUTE 4WD,3.0,6,Auto(L4),4,18,24,20,19.5200,30.1487,23.2006,R,,,,,,,,,,1012,TR4SU30E4G,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML320,3.2,6,Auto(L5),4,17,21,18,18.8000,26.6000,21.6579,P,,,,,,,,,,1293,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML430,4.3,8,Auto(L5),4,16,20,17,17.6000,25.7000,20.5087,P,,,,,,,,,,1367,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML55 AMG,5.5,8,Auto(L5),4,14,17,15,15.2000,22.1000,17.6847,P,,,,,,,,,,1551,,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,4.0,6,Auto(L5),4,15,19,16,16.5228,24.3404,19.3143,R,,,,,,,,,,1266,MR4SU40E5G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,5.0,8,Auto(L4),4,14,19,16,15.6000,24.4000,18.6223,R,,,,,,,,,,1266,MR4SU50E4G,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO,3.5,6,Auto(L4),4,14,17,16,16.0393,21.9784,18.2596,P,,,,,,,,,,1453,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO,3.5,6,Auto(S5),4,13,18,15,14.8013,22.4490,17.4812,P,,,,,,,,,,1551,SOHC,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO SPORT 4WD,3.0,6,Auto(L4),4,17,21,19,19.4116,27.4693,22.3637,R,,,,,,,,,,1065,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO SPORT 4WD,3.5,6,Auto(L4),4,16,20,18,17.9994,25.0491,20.6095,R,,,,,,,,,,1126,SOHC,CMODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.5,6,Auto(L4),4,15,19,17,16.9000,23.8000,19.4356,R,,,,,,,,,,1191,,2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.5,6,Manual(M5),4,16,18,17,17.8000,23.4000,19.9483,R,,,,,,,,,,1191,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Auto(L4),4,15,19,17,17.1640,24.1163,19.7226,R,,,,,,,,,,1191,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Manual(M5),4,16,18,17,18.0000,23.5000,20.1189,R,,,,,,,,,,1191,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,OLDSMOBILE,BRAVADA AWD,4.3,6,Auto(L4),4,15,20,17,16.9000,25.4000,19.8962,R,,,,,,,,,,1191,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,PONTIAC,AZTEK AWD,3.4,6,Auto(L4),4,18,25,21,20.5000,31.7000,24.3755,R,,,,,,,,,,964,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Auto(L4),4,22,27,24,24.3030,34.1795,27.9355,R,,,,,,95,33,,,844,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Manual(M5),4,21,28,24,23.8239,35.2678,27.8975,R,,,,,,95,33,,,844,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4WD,2.5,6,Auto(L4),4,18,20,19,20.2000,26.2000,22.5209,R,,,,,,,,,,1065,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4WD,2.5,6,Manual(M5),4,19,21,20,20.9000,27.4000,23.3978,R,,,,,,,,,,1012,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA XL7 4WD,2.7,6,Auto(L4),4,17,20,18,18.9000,25.3000,21.3278,R,,,,,,,,,,1126,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA XL7 4WD,2.7,6,Manual(M5),4,17,20,19,19.3000,26.1000,21.8633,R,,,,,,,,,,1065,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,1.6,4,Auto(L4),4,24,27,25,26.6000,34.1000,29.5219,R,,,,,,,,,,810,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,1.6,4,Manual(M5),4,25,27,26,27.8499,34.7974,30.5991,R,,,,,,,,,,780,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2.0,4,Auto(L4),4,23,25,24,25.3000,31.7000,27.8282,R,,,,,,,,,,844,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2.0,4,Manual(M5),4,22,24,23,24.6000,31.2000,27.1881,R,,,,,,,,,,881,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2.0,4,Auto(L4),4,23,25,24,25.1000,31.8000,27.7290,R,,,,,,,,,,844,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2.0,4,Manual(M5),4,22,25,23,24.5000,31.6000,27.2558,R,,,,,,,,,,881,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,3.4,6,Auto(L4),4,16,19,17,18.1754,24.3040,20.5018,R,,,,,,,,,,1191,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,LAND CRUISER WAGON 4WD,4.7,8,Auto(L4),4,13,16,14,14.3122,20.1872,16.4690,R,,,,,,,,,,1446,,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2.0,4,Auto(L4),4,23,27,25,25.2721,34.9464,28.8684,R,,,,,,,,,,810,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2.0,4,Manual(M5),4,22,27,24,24.9000,34.6000,28.4948,R,,,,,,,,,,844,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,SEQUOIA 4WD,4.7,8,Auto(L4),4,14,17,15,15.0000,21.5000,17.3620,R,,,,,,,,,,1351,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,VOLVO,V70 XC AWD,2.4,5,Auto(S5),4,18,22,20,19.8000,28.5000,22.9530,P,,T,,,,,,98,36,1162,,2MODE CLKUP,4,23
