"year","class","model","displ","trans","cyl","manufacturer","cty","hwy","eng.dscr","T","G","S","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l"
1984,12,"C25 PICKUP 2WD",305,"auto(4)",8,"GMC",16,23,"(GM-CHEV) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"C25 PICKUP 2WD",305,"manual(m4C)",8,"GMC",15,20,"(GM-CHEV) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"C25 PICKUP 2WD",379,"auto(4)",8,"GMC",21,30,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"C25 PICKUP 2WD",379,"manual(m4)",8,"GMC",23,30,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"C25 PICKUP 2WD",379,"manual(m4C)",8,"GMC",21,26,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",144,"auto(4)",4,"TOYOTA",23,27," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",144,"manual(m4)",4,"TOYOTA",28,37," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",144,"manual(m5)",4,"TOYOTA",24,32," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",144,"auto(4)",4,"TOYOTA",24,30,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",144,"manual(m5)",4,"TOYOTA",25,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",149,"manual(m4)",4,"TOYOTA",37,45,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,12,"TRUCK 2WD",149,"manual(m5)",4,"TOYOTA",35,44,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",250,"auto(4)",6,"CHEVROLET",17,24," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",250,"manual(m4)",6,"CHEVROLET",16,23," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",250,"manual(m4C)",6,"CHEVROLET",16,22," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",305,"auto(4)",8,"CHEVROLET",16,22,"(GM-CHEV) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",305,"manual(m4)",8,"CHEVROLET",14,21,"(GM-CHEV) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",305,"manual(m4C)",8,"CHEVROLET",15,22,"(GM-CHEV) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",379,"auto(4)",8,"CHEVROLET",20,28,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",379,"manual(m4)",8,"CHEVROLET",21,27,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K10 PICKUP 4WD",379,"manual(m4C)",8,"CHEVROLET",21,25,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K20 PICKUP 4WD",350,"auto(4)",8,"CHEVROLET",13,20," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K20 PICKUP 4WD",350,"manual(m4C)",8,"CHEVROLET",13,18," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K20 PICKUP 4WD",379,"auto(4)",8,"CHEVROLET",20,28,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K20 PICKUP 4WD",379,"manual(m4)",8,"CHEVROLET",21,27,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K20 PICKUP 4WD",379,"manual(m4C)",8,"CHEVROLET",20,25,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"T10 PICKUP 4WD",121,"manual(m4)",4,"CHEVROLET",23,32," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"T10 PICKUP 4WD",121,"manual(m5)",4,"CHEVROLET",22,33," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"T10 PICKUP 4WD",173,"auto(4)",6,"CHEVROLET",20,30," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"T10 PICKUP 4WD",173,"manual(m4)",6,"CHEVROLET",19,28," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"T10 PICKUP 4WD",173,"manual(m5)",6,"CHEVROLET",19,30," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W100/W150 4WD",225,"manual(m4C)",6,"DODGE",16,20," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W100/W150 4WD",318,"auto(3)",8,"DODGE",13,17," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W100/W150 4WD",318,"manual(m4C)",8,"DODGE",12,17," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W100/W150 4WD",318,"auto(3)",8,"DODGE",12,16," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W100/W150 4WD",360,"auto(3)",8,"DODGE",11,16," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W250 PICKUP 4WD",318,"auto(3)",8,"DODGE",13,17," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W250 PICKUP 4WD",318,"manual(m4C)",8,"DODGE",12,17," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"W250 PICKUP 4WD",360,"auto(3)",8,"DODGE",11,15," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",300,"auto(3)",6,"FORD",15,18,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",300,"manual(m4)",6,"FORD",17,24,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",300,"manual(m4C)",6,"FORD",17,21,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",302,"auto(3)",8,"FORD",14,17," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",302,"manual(m4)",8,"FORD",14,21," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",302,"manual(m4C)",8,"FORD",14,19," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",351,"auto(3)",8,"FORD",12,15,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",351,"manual(m4)",8,"FORD",13,20,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",351,"manual(m4C)",8,"FORD",13,17,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F150 PICKUP 4WD",351,"auto(3)",8,"FORD",12,16," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",300,"auto(3)",6,"FORD",15,18,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",300,"manual(m4C)",6,"FORD",16,20,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",302,"auto(3)",8,"FORD",14,17," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",302,"manual(m4C)",8,"FORD",14,19," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",351,"auto(3)",8,"FORD",12,15,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",351,"manual(m4C)",8,"FORD",13,17,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"F250 PICKUP 4WD",351,"auto(3)",8,"FORD",12,16," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K15 PICKUP 4WD",250,"auto(4)",6,"GMC",17,24," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K15 PICKUP 4WD",250,"manual(m4)",6,"GMC",16,23," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K15 PICKUP 4WD",250,"manual(m4C)",6,"GMC",16,22," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1984,13,"K15 PICKUP 4WD",305,"auto(4)",8,"GMC",16,22,"(GM-CHEV) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
